Time,Open,High,Low,Close,Volume,
2022-01-12 09:00:00, 42623.31, 42920.81, 42585.24, 42810.05, 236.20423969,
2022-01-12 10:00:00, 42807.55, 43000, 42755.19, 42777.25, 341.97493492,
2022-01-12 11:00:00, 42777.26, 43448.86, 42700.62, 42949.3, 824.7877406,
2022-01-12 12:00:00, 42955.25, 43310, 42892.57, 43308.12, 712.04133957,
2022-01-12 13:00:00, 43303.19, 44147.63, 43208.44, 43955.49, 2145.36772453,
2022-01-12 14:00:00, 43956.75, 43994.49, 43703.18, 43888.59, 1499.78329551,
2022-01-12 15:00:00, 43888.59, 43966.3, 43410.01, 43572.42, 1385.17533992,
2022-01-12 16:00:00, 43576.64, 43702.12, 43350, 43631.4, 1020.35476335,
2022-01-12 17:00:00, 43631.18, 43898.08, 43510.52, 43864.86, 879.26609623,
2022-01-12 18:00:00, 43864.86, 43919.99, 43584.73, 43617.82, 756.92495865,
2022-01-12 19:00:00, 43617.83, 43783.67, 43550.12, 43763.95, 704.68324173,
2022-01-12 20:00:00, 43763.95, 44022.61, 43653.29, 43840.24, 881.15829251,
2022-01-12 21:00:00, 43845.91, 44342.83, 43761.65, 43790.03, 952.04787554,
2022-01-12 22:00:00, 43790.31, 43959.51, 43762.62, 43856.54, 341.02115834,
2022-01-12 23:00:00, 43856.54, 44044.41, 43833.15, 43920.37, 550.81424869,
2022-01-13 00:00:00, 43921.21, 44071.87, 43691.92, 43743.35, 473.73049507,
2022-01-13 01:00:00, 43739.7, 43831.11, 43540.37, 43563.02, 474.87915664,
2022-01-13 02:00:00, 43563.01, 43700, 43550, 43603.38, 390.62738246,
2022-01-13 03:00:00, 43603.37, 43665.2, 43441.01, 43528.18, 332.36934482,
2022-01-13 04:00:00, 43528.18, 43733.6, 43502.31, 43647.44, 269.94491856,
2022-01-13 05:00:00, 43648.86, 43778.01, 43600.43, 43688.34, 223.47478238,
2022-01-13 06:00:00, 43691.15, 43817.68, 43672.52, 43734.67, 194.14529152,
2022-01-13 07:00:00, 43734.66, 43792.07, 43591.9, 43722.05, 183.48527474,
2022-01-13 08:00:00, 43722.05, 43924.39, 43689.93, 43920.02, 220.50912576,
2022-01-13 09:00:00, 43920.02, 44009.08, 43767.81, 43902.03, 268.96734291,
2022-01-13 10:00:00, 43902.05, 44043.69, 43782.87, 43805.42, 248.68653311,
2022-01-13 11:00:00, 43805.43, 43852.73, 43530, 43618.57, 377.40267891,
2022-01-13 12:00:00, 43621.42, 43833.73, 43600.03, 43820.28, 339.54358146,
